Zipcode,Population,Poverty Count,No Education,High School Education,GED Education,Associates Degree,Bachelors Degree,Masters Degree,Professional Degree,Doctoral Degree,No Degree,Degree
93035,28258.0,1540.0,324.0,3592.0,544.0,1933.0,4137.0,1344.0,406.0,430.0,4460.0,8250.0
93036,46328.0,6280.0,920.0,5640.0,477.0,2292.0,3957.0,1316.0,338.0,119.0,7037.0,8022.0
93040,1980.0,229.0,70.0,338.0,0.0,84.0,102.0,11.0,10.0,10.0,408.0,217.0
93041,24351.0,3256.0,211.0,3454.0,432.0,1304.0,1828.0,722.0,70.0,103.0,4097.0,4027.0
93042,104.0,0.0,0.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,4.0
93043,163.0,0.0,5.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,4.0
93060,33837.0,5987.0,779.0,3987.0,324.0,1630.0,1900.0,833.0,199.0,163.0,5090.0,4725.0
93063,56637.0,4250.0,367.0,7775.0,1138.0,4261.0,8540.0,2461.0,648.0,328.0,9280.0,16238.0
93064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93065,72211.0,3438.0,540.0,9136.0,1250.0,5300.0,10439.0,4428.0,1254.0,626.0,10926.0,22047.0
93066,3082.0,198.0,12.0,380.0,26.0,100.0,418.0,249.0,111.0,25.0,418.0,903.0
93067,690.0,41.0,0.0,32.0,0.0,64.0,361.0,8.0,7.0,7.0,32.0,447.0
93101,32157.0,5941.0,437.0,2567.0,561.0,1443.0,4220.0,1733.0,509.0,362.0,3565.0,8267.0
93103,20827.0,2902.0,316.0,1967.0,200.0,717.0,3374.0,1231.0,417.0,625.0,2483.0,6364.0
93105,25808.0,1757.0,91.0,2393.0,137.0,1396.0,6434.0,2844.0,1086.0,1017.0,2621.0,12777.0
93108,11345.0,676.0,13.0,453.0,44.0,460.0,3140.0,1480.0,650.0,304.0,510.0,6034.0
93109,11583.0,1339.0,38.0,652.0,43.0,587.0,2701.0,1297.0,472.0,408.0,733.0,5465.0
93110,16777.0,1668.0,251.0,1409.0,307.0,735.0,2932.0,1300.0,629.0,404.0,1967.0,6000.0
93111,18441.0,1147.0,166.0,1690.0,216.0,1227.0,3297.0,1570.0,488.0,609.0,2072.0,7191.0
93117,57268.0,13916.0,452.0,3356.0,451.0,1636.0,5096.0,3007.0,670.0,1206.0,4259.0,11615.0
93201,1314.0,538.0,34.0,116.0,10.0,6.0,10.0,0.0,12.0,0.0,160.0,28.0
93202,3570.0,726.0,59.0,488.0,81.0,147.0,65.0,8.0,13.0,0.0,628.0,233.0
93203,22106.0,6120.0,804.0,1957.0,131.0,355.0,222.0,20.0,13.0,0.0,2892.0,610.0
93204,13590.0,2934.0,339.0,1352.0,822.0,270.0,151.0,70.0,10.0,0.0,2513.0,501.0
93205,1630.0,343.0,0.0,366.0,51.0,30.0,167.0,16.0,26.0,18.0,417.0,257.0
93206,1978.0,573.0,98.0,345.0,17.0,71.0,25.0,6.0,0.0,0.0,460.0,102.0
93207,252.0,44.0,0.0,53.0,11.0,26.0,13.0,23.0,0.0,1.0,64.0,63.0
93208,74.0,0.0,0.0,14.0,0.0,0.0,0.0,21.0,0.0,0.0,14.0,21.0
93210,18617.0,3644.0,361.0,2238.0,1082.0,815.0,810.0,305.0,101.0,74.0,3681.0,2105.0
93212,24861.0,5408.0,448.0,3320.0,1704.0,683.0,442.0,98.0,71.0,37.0,5472.0,1331.0
93215,55494.0,13522.0,1691.0,7434.0,1481.0,1432.0,1852.0,308.0,88.0,68.0,10606.0,3748.0
93218,1068.0,483.0,60.0,135.0,0.0,31.0,20.0,10.0,9.0,0.0,195.0,70.0
93219,10266.0,5455.0,233.0,914.0,61.0,107.0,63.0,15.0,6.0,15.0,1208.0,206.0
93220,381.0,63.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0
93221,15109.0,3312.0,564.0,2193.0,336.0,769.0,1171.0,375.0,82.0,42.0,3093.0,2439.0
93222,1542.0,251.0,0.0,293.0,15.0,124.0,274.0,43.0,0.0,18.0,308.0,459.0
93223,10699.0,3117.0,444.0,1453.0,283.0,184.0,125.0,14.0,12.0,9.0,2180.0,344.0
93224,432.0,86.0,0.0,66.0,20.0,43.0,17.0,1.0,0.0,0.0,86.0,61.0
93225,4886.0,888.0,14.0,986.0,15.0,237.0,415.0,117.0,68.0,25.0,1015.0,862.0
93226,211.0,34.0,0.0,64.0,2.0,25.0,27.0,2.0,0.0,8.0,66.0,62.0
93230,66109.0,12761.0,953.0,9828.0,895.0,3638.0,4904.0,1296.0,639.0,185.0,11676.0,10662.0
93234,6865.0,2657.0,599.0,505.0,61.0,75.0,28.0,26.0,0.0,0.0,1165.0,129.0
93235,4014.0,1550.0,158.0,362.0,69.0,146.0,138.0,0.0,0.0,0.0,589.0,284.0
93238,1550.0,105.0,0.0,340.0,62.0,98.0,311.0,89.0,0.0,45.0,402.0,543.0
93239,1704.0,536.0,45.0,120.0,19.0,49.0,0.0,0.0,0.0,0.0,184.0,49.0
93240,6489.0,1888.0,0.0,1537.0,274.0,439.0,606.0,157.0,31.0,0.0,1811.0,1233.0
93241,17233.0,6466.0,665.0,1897.0,229.0,158.0,131.0,0.0,0.0,0.0,2791.0,289.0
93242,3748.0,1125.0,144.0,393.0,81.0,166.0,92.0,20.0,5.0,3.0,618.0,286.0
93243,1736.0,323.0,14.0,449.0,11.0,52.0,135.0,15.0,3.0,0.0,474.0,205.0
93244,396.0,40.0,5.0,128.0,4.0,34.0,63.0,6.0,5.0,0.0,137.0,108.0
93245,37502.0,5647.0,296.0,4747.0,542.0,2089.0,2691.0,645.0,236.0,46.0,5585.0,5707.0
93247,18676.0,6309.0,1201.0,2592.0,269.0,489.0,513.0,143.0,62.0,0.0,4062.0,1207.0
93249,2277.0,688.0,71.0,269.0,0.0,22.0,0.0,0.0,0.0,0.0,340.0,22.0
93250,14824.0,5024.0,424.0,1688.0,407.0,189.0,138.0,136.0,0.0,0.0,2519.0,463.0
93251,236.0,18.0,1.0,56.0,4.0,9.0,3.0,0.0,2.0,0.0,61.0,14.0
93252,3437.0,432.0,362.0,586.0,408.0,115.0,128.0,8.0,25.0,0.0,1356.0,276.0
93254,685.0,177.0,10.0,104.0,2.0,19.0,44.0,23.0,4.0,0.0,116.0,90.0
93255,675.0,275.0,13.0,282.0,0.0,0.0,67.0,0.0,0.0,14.0,295.0,81.0
93256,6092.0,2891.0,137.0,313.0,25.0,120.0,48.0,0.0,0.0,0.0,475.0,168.0
93257,75715.0,24167.0,2528.0,10175.0,1570.0,2932.0,2707.0,1006.0,335.0,81.0,14273.0,7061.0
93258,2650.0,1414.0,173.0,346.0,30.0,17.0,62.0,16.0,0.0,0.0,549.0,95.0
93260,199.0,47.0,0.0,25.0,0.0,7.0,13.0,6.0,0.0,11.0,25.0,37.0
93261,3221.0,1610.0,154.0,233.0,32.0,32.0,49.0,0.0,0.0,5.0,419.0,86.0
93262,74.0,31.0,0.0,16.0,0.0,15.0,14.0,0.0,0.0,0.0,16.0,29.0
93263,20346.0,5019.0,763.0,3245.0,263.0,341.0,551.0,110.0,20.0,88.0,4271.0,1110.0
93265,3290.0,380.0,0.0,413.0,75.0,388.0,393.0,164.0,65.0,27.0,488.0,1037.0
97222,35866.0,5203.0,185.0,5052.0,1315.0,2326.0,4514.0,1741.0,282.0,228.0,6552.0,9091.0
97223,49348.0,5254.0,342.0,4570.0,764.0,2832.0,9957.0,3649.0,864.0,646.0,5676.0,17948.0
97224,33442.0,3309.0,76.0,3490.0,567.0,2114.0,6951.0,2508.0,649.0,411.0,4133.0,12633.0
97225,25519.0,1438.0,123.0,1738.0,333.0,1412.0,6755.0,3310.0,874.0,443.0,2194.0,12794.0
97227,4433.0,884.0,40.0,299.0,80.0,284.0,1299.0,489.0,132.0,73.0,419.0,2277.0
97229,63867.0,3475.0,351.0,3209.0,843.0,2956.0,14148.0,8182.0,1912.0,2686.0,4403.0,29884.0
97230,40433.0,8176.0,745.0,6711.0,1238.0,2423.0,4261.0,1218.0,284.0,193.0,8694.0,8379.0
97231,3655.0,190.0,0.0,362.0,42.0,136.0,918.0,345.0,185.0,53.0,404.0,1637.0
97232,12545.0,1798.0,0.0,614.0,170.0,559.0,4381.0,1403.0,736.0,310.0,784.0,7389.0
97233,41697.0,11751.0,721.0,6693.0,1632.0,2123.0,2475.0,670.0,116.0,63.0,9046.0,5447.0
97236,39237.0,10658.0,1117.0,5621.0,1818.0,1786.0,2874.0,806.0,142.0,155.0,8556.0,5763.0
97239,16190.0,1816.0,72.0,551.0,121.0,666.0,4682.0,2585.0,1534.0,606.0,744.0,10073.0
97266,35299.0,8565.0,782.0,4747.0,1289.0,1717.0,3327.0,954.0,139.0,110.0,6818.0,6247.0
97267,31526.0,3092.0,186.0,4547.0,949.0,2162.0,4092.0,1599.0,363.0,197.0,5682.0,8413.0
97301,54743.0,13238.0,622.0,7197.0,3345.0,2727.0,3437.0,1241.0,413.0,117.0,11164.0,7935.0
97302,38093.0,4875.0,230.0,4149.0,1065.0,1980.0,6307.0,2752.0,762.0,457.0,5444.0,12258.0
97303,39234.0,6279.0,441.0,4993.0,1378.0,2556.0,4617.0,1479.0,333.0,162.0,6812.0,9147.0
97304,30795.0,3032.0,187.0,3545.0,876.0,1611.0,4075.0,2311.0,583.0,267.0,4608.0,8847.0
97305,41790.0,7792.0,544.0,5626.0,1462.0,1710.0,2684.0,751.0,233.0,52.0,7632.0,5430.0
97306,29654.0,3079.0,94.0,3569.0,922.0,1925.0,3847.0,1744.0,468.0,603.0,4585.0,8587.0
97317,24257.0,3616.0,274.0,3336.0,1149.0,1280.0,1934.0,583.0,185.0,63.0,4759.0,4045.0
97321,26729.0,3146.0,54.0,3004.0,636.0,1854.0,4038.0,1850.0,460.0,342.0,3694.0,8544.0
97322,34388.0,6514.0,210.0,5147.0,1316.0,2221.0,2852.0,978.0,250.0,50.0,6673.0,6351.0
97324,1213.0,197.0,6.0,240.0,29.0,86.0,117.0,48.0,0.0,0.0,275.0,251.0
97325,7191.0,896.0,36.0,1251.0,376.0,475.0,501.0,69.0,23.0,31.0,1663.0,1099.0
97326,1026.0,243.0,20.0,234.0,37.0,32.0,166.0,55.0,0.0,9.0,291.0,262.0
97327,3089.0,382.0,0.0,601.0,127.0,208.0,301.0,69.0,4.0,4.0,728.0,586.0
97329,202.0,28.0,0.0,23.0,0.0,17.0,57.0,0.0,0.0,0.0,23.0,74.0
97330,41913.0,10851.0,60.0,2333.0,627.0,1711.0,7298.0,4425.0,867.0,2101.0,3020.0,16402.0
97331,2726.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0
97333,21545.0,4670.0,91.0,1465.0,325.0,890.0,4513.0,1851.0,429.0,622.0,1881.0,8305.0
97338,20491.0,2947.0,8.0,3415.0,950.0,1305.0,2292.0,924.0,139.0,93.0,4373.0,4753.0
97341,2353.0,339.0,0.0,418.0,92.0,170.0,392.0,158.0,42.0,21.0,510.0,783.0
97342,171.0,14.0,0.0,16.0,10.0,0.0,42.0,0.0,0.0,0.0,26.0,42.0
97343,219.0,68.0,12.0,64.0,52.0,0.0,14.0,0.0,0.0,0.0,128.0,14.0
97344,1082.0,213.0,4.0,214.0,50.0,75.0,96.0,42.0,2.0,9.0,268.0,224.0
97345,362.0,137.0,0.0,41.0,59.0,30.0,25.0,17.0,4.0,0.0,100.0,76.0
97346,757.0,103.0,19.0,165.0,44.0,87.0,44.0,49.0,0.0,0.0,228.0,180.0
97347,2034.0,311.0,8.0,529.0,244.0,71.0,119.0,35.0,1.0,0.0,781.0,226.0
97348,1697.0,117.0,0.0,237.0,31.0,196.0,97.0,54.0,4.0,0.0,268.0,351.0
97350,206.0,37.0,1.0,68.0,13.0,10.0,5.0,2.0,0.0,0.0,82.0,17.0
97351,10067.0,2110.0,40.0,1068.0,333.0,679.0,806.0,355.0,16.0,83.0,1441.0,1939.0
97352,6963.0,1197.0,58.0,1118.0,291.0,345.0,799.0,115.0,35.0,0.0,1467.0,1294.0
97355,28774.0,4703.0,127.0,5565.0,1053.0,2048.0,2549.0,755.0,170.0,153.0,6745.0,5675.0
97357,261.0,20.0,0.0,0.0,0.0,11.0,29.0,32.0,0.0,0.0,0.0,72.0
97358,2641.0,265.0,47.0,777.0,86.0,101.0,250.0,104.0,15.0,8.0,910.0,478.0
97360,2405.0,507.0,14.0,463.0,95.0,105.0,96.0,40.0,0.0,2.0,572.0,243.0
97361,11889.0,3045.0,35.0,945.0,194.0,546.0,1486.0,748.0,50.0,103.0,1174.0,2933.0
97362,4197.0,416.0,74.0,729.0,101.0,199.0,315.0,89.0,25.0,36.0,904.0,664.0
97364,811.0,80.0,0.0,114.0,129.0,36.0,72.0,82.0,0.0,0.0,243.0,190.0
97365,11052.0,2083.0,91.0,1818.0,394.0,823.0,1389.0,478.0,140.0,123.0,2303.0,2953.0
97366,1435.0,153.0,0.0,212.0,42.0,86.0,154.0,95.0,55.0,5.0,254.0,395.0
97367,9283.0,2128.0,46.0,1602.0,514.0,416.0,886.0,539.0,139.0,132.0,2162.0,2112.0
97368,3427.0,658.0,28.0,763.0,161.0,142.0,375.0,99.0,35.0,20.0,952.0,671.0
97369,186.0,0.0,0.0,15.0,0.0,9.0,27.0,30.0,0.0,0.0,15.0,66.0
97370,8206.0,1147.0,26.0,1013.0,173.0,662.0,1337.0,727.0,145.0,218.0,1212.0,3089.0
97371,504.0,21.0,0.0,59.0,4.0,46.0,64.0,34.0,13.0,25.0,63.0,182.0
97373,194.0,158.0,0.0,16.0,0.0,10.0,28.0,41.0,11.0,3.0,16.0,93.0
97374,5787.0,847.0,29.0,1156.0,65.0,349.0,516.0,206.0,31.0,48.0,1250.0,1150.0
97375,1514.0,88.0,11.0,286.0,34.0,89.0,84.0,125.0,2.0,0.0,331.0,300.0
97376,1260.0,252.0,0.0,149.0,67.0,137.0,238.0,134.0,25.0,21.0,216.0,555.0
97377,658.0,50.0,0.0,88.0,16.0,19.0,131.0,46.0,21.0,0.0,104.0,217.0
97378,8286.0,834.0,55.0,1502.0,772.0,622.0,526.0,195.0,33.0,19.0,2329.0,1395.0
97380,3110.0,675.0,10.0,612.0,163.0,165.0,134.0,69.0,15.0,0.0,785.0,383.0
97381,15189.0,1319.0,41.0,2153.0,341.0,1093.0,1917.0,914.0,162.0,96.0,2535.0,4182.0
97383,9444.0,1906.0,104.0,1580.0,546.0,412.0,562.0,262.0,50.0,9.0,2230.0,1295.0
97384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97385,3212.0,299.0,7.0,678.0,125.0,135.0,470.0,108.0,17.0,17.0,810.0,747.0
97386,14347.0,3063.0,58.0,2873.0,891.0,1036.0,480.0,147.0,32.0,14.0,3822.0,1709.0
97388,534.0,65.0,0.0,23.0,0.0,85.0,62.0,162.0,31.0,45.0,23.0,385.0
97389,1757.0,174.0,2.0,195.0,91.0,107.0,190.0,27.0,8.0,13.0,288.0,345.0
97390,817.0,185.0,13.0,166.0,50.0,74.0,27.0,23.0,0.0,0.0,229.0,124.0
97391,5065.0,809.0,9.0,1223.0,242.0,261.0,224.0,117.0,52.0,9.0,1474.0,663.0
97392,6074.0,493.0,26.0,1159.0,224.0,334.0,688.0,172.0,24.0,19.0,1409.0,1237.0
97394,4908.0,665.0,13.0,981.0,171.0,520.0,503.0,140.0,34.0,41.0,1165.0,1238.0
97396,2971.0,533.0,0.0,616.0,83.0,203.0,183.0,72.0,37.0,7.0,699.0,502.0
97401,41610.0,13201.0,87.0,3227.0,711.0,1783.0,5928.0,2630.0,725.0,642.0,4025.0,11708.0
97402,52041.0,11029.0,368.0,6727.0,2074.0,3338.0,5659.0,1922.0,296.0,255.0,9169.0,11470.0
41031,15915.0,3117.0,196.0,3608.0,988.0,706.0,1142.0,360.0,213.0,9.0,4792.0,2430.0
41033,1907.0,249.0,12.0,397.0,116.0,33.0,142.0,34.0,0.0,0.0,525.0,209.0
41034,978.0,85.0,22.0,262.0,45.0,34.0,111.0,47.0,7.0,7.0,329.0,206.0
41035,10510.0,1675.0,61.0,2668.0,633.0,523.0,434.0,373.0,73.0,0.0,3362.0,1403.0
41039,2587.0,682.0,6.0,602.0,173.0,142.0,142.0,24.0,9.0,1.0,781.0,318.0
41040,7392.0,1274.0,66.0,1889.0,440.0,462.0,412.0,160.0,26.0,12.0,2395.0,1072.0
41041,7521.0,1210.0,74.0,1549.0,300.0,335.0,412.0,306.0,40.0,53.0,1923.0,1146.0
41042,51835.0,5489.0,311.0,8245.0,1548.0,2806.0,6034.0,2517.0,359.0,299.0,10104.0,12015.0
41043,1621.0,211.0,0.0,432.0,70.0,72.0,111.0,71.0,0.0,3.0,502.0,257.0
41044,899.0,188.0,3.0,207.0,42.0,36.0,55.0,59.0,7.0,0.0,252.0,157.0
41045,1998.0,257.0,4.0,486.0,90.0,51.0,47.0,20.0,1.0,13.0,580.0,132.0
41046,1220.0,308.0,4.0,291.0,85.0,49.0,26.0,3.0,0.0,0.0,380.0,78.0
41048,15417.0,286.0,12.0,1785.0,358.0,902.0,2604.0,930.0,203.0,147.0,2155.0,4786.0
41049,2440.0,760.0,18.0,409.0,122.0,97.0,59.0,92.0,17.0,0.0,549.0,265.0
41051,29317.0,1776.0,118.0,4693.0,878.0,1515.0,3843.0,1233.0,293.0,107.0,5689.0,6991.0
41052,72.0,0.0,0.0,45.0,0.0,11.0,0.0,0.0,0.0,0.0,45.0,11.0
41055,1926.0,330.0,0.0,352.0,87.0,124.0,136.0,91.0,19.0,0.0,439.0,370.0
41056,13933.0,2923.0,153.0,3059.0,675.0,838.0,695.0,551.0,153.0,18.0,3887.0,2255.0
41059,2539.0,256.0,5.0,610.0,109.0,124.0,244.0,172.0,37.0,22.0,724.0,599.0
41062,43.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
41063,3300.0,299.0,0.0,791.0,147.0,254.0,204.0,78.0,22.0,52.0,938.0,610.0
41064,1869.0,452.0,36.0,392.0,82.0,128.0,132.0,35.0,16.0,0.0,510.0,311.0
41071,20724.0,5686.0,95.0,3639.0,1013.0,934.0,2184.0,762.0,241.0,124.0,4747.0,4245.0
41073,5844.0,567.0,50.0,1230.0,340.0,260.0,859.0,266.0,73.0,32.0,1620.0,1490.0
41074,5420.0,1371.0,32.0,948.0,381.0,243.0,291.0,166.0,8.0,22.0,1361.0,730.0
41075,16439.0,1081.0,35.0,1758.0,348.0,931.0,3265.0,1318.0,487.0,225.0,2141.0,6226.0
41076,17694.0,1651.0,79.0,2757.0,420.0,1316.0,2606.0,1210.0,206.0,338.0,3256.0,5676.0
41080,2161.0,98.0,53.0,344.0,120.0,150.0,225.0,41.0,0.0,0.0,517.0,416.0
41083,1376.0,400.0,3.0,437.0,151.0,14.0,67.0,5.0,6.0,0.0,591.0,92.0
41085,874.0,351.0,4.0,222.0,45.0,74.0,35.0,13.0,0.0,0.0,271.0,122.0
41086,2938.0,390.0,2.0,683.0,289.0,37.0,164.0,47.0,0.0,0.0,974.0,248.0
41091,18708.0,604.0,35.0,1880.0,278.0,1087.0,3087.0,1591.0,425.0,156.0,2193.0,6346.0
41092,3744.0,299.0,61.0,674.0,242.0,242.0,187.0,167.0,33.0,8.0,977.0,637.0
41093,2588.0,758.0,48.0,610.0,198.0,141.0,66.0,43.0,22.0,9.0,856.0,281.0
41094,14840.0,2012.0,110.0,2080.0,729.0,833.0,1695.0,621.0,167.0,59.0,2919.0,3375.0
41095,3223.0,449.0,21.0,728.0,126.0,79.0,178.0,67.0,7.0,4.0,875.0,335.0
41097,7776.0,2198.0,85.0,1846.0,384.0,332.0,341.0,128.0,75.0,11.0,2315.0,887.0
41098,1735.0,366.0,12.0,264.0,141.0,113.0,122.0,54.0,22.0,0.0,417.0,311.0
41099,911.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
41101,19424.0,4805.0,85.0,3513.0,856.0,1117.0,1859.0,787.0,321.0,71.0,4454.0,4155.0
41102,20087.0,3096.0,54.0,3909.0,1371.0,1549.0,1682.0,947.0,222.0,165.0,5334.0,4565.0
41121,1249.0,141.0,16.0,264.0,61.0,45.0,158.0,12.0,0.0,0.0,341.0,215.0
41124,1396.0,260.0,15.0,277.0,80.0,35.0,39.0,26.0,0.0,0.0,372.0,100.0
41129,10463.0,1302.0,33.0,2176.0,561.0,749.0,701.0,243.0,73.0,40.0,2770.0,1806.0
41132,393.0,94.0,23.0,81.0,7.0,0.0,34.0,0.0,0.0,0.0,111.0,34.0
41135,132.0,28.0,0.0,37.0,7.0,12.0,0.0,5.0,0.0,0.0,44.0,17.0
41139,8160.0,1040.0,27.0,1965.0,327.0,655.0,634.0,240.0,27.0,44.0,2319.0,1600.0
41141,2196.0,837.0,11.0,573.0,99.0,47.0,100.0,71.0,0.0,16.0,683.0,234.0
41142,117.0,49.0,0.0,0.0,0.0,0.0,0.0,27.0,25.0,0.0,0.0,52.0
41143,14614.0,2470.0,109.0,3501.0,479.0,525.0,899.0,399.0,78.0,25.0,4089.0,1926.0
41144,10117.0,2030.0,100.0,2579.0,399.0,562.0,420.0,282.0,27.0,19.0,3078.0,1310.0
41146,388.0,121.0,11.0,154.0,10.0,38.0,0.0,0.0,0.0,0.0,175.0,38.0
41149,601.0,168.0,15.0,69.0,35.0,29.0,44.0,7.0,5.0,0.0,119.0,85.0
41159,331.0,141.0,20.0,100.0,8.0,4.0,7.0,0.0,0.0,0.0,128.0,11.0
41164,13258.0,2910.0,157.0,2968.0,771.0,522.0,432.0,417.0,60.0,53.0,3896.0,1484.0
41166,1243.0,120.0,0.0,249.0,68.0,47.0,24.0,26.0,0.0,0.0,317.0,97.0
41168,2592.0,28.0,0.0,535.0,109.0,86.0,244.0,97.0,0.0,10.0,644.0,437.0
41169,5872.0,947.0,41.0,1076.0,150.0,373.0,773.0,291.0,54.0,0.0,1267.0,1491.0
41171,4627.0,1086.0,29.0,916.0,609.0,181.0,218.0,80.0,5.0,18.0,1554.0,502.0
41174,1003.0,342.0,7.0,306.0,46.0,79.0,17.0,10.0,9.0,0.0,359.0,115.0
41175,5430.0,950.0,9.0,1239.0,128.0,270.0,234.0,124.0,70.0,42.0,1376.0,740.0
41179,7476.0,2349.0,72.0,1696.0,395.0,320.0,377.0,210.0,47.0,9.0,2163.0,963.0
41180,1025.0,347.0,0.0,258.0,70.0,34.0,87.0,22.0,6.0,0.0,328.0,149.0
41183,1424.0,170.0,6.0,385.0,80.0,109.0,118.0,45.0,8.0,0.0,471.0,280.0
41189,2393.0,524.0,8.0,485.0,127.0,122.0,100.0,80.0,0.0,0.0,620.0,302.0
41201,125.0,22.0,0.0,46.0,6.0,0.0,12.0,0.0,0.0,0.0,52.0,12.0
41203,590.0,222.0,0.0,105.0,61.0,23.0,6.0,0.0,5.0,0.0,166.0,34.0
41204,473.0,71.0,0.0,154.0,25.0,64.0,13.0,23.0,0.0,29.0,179.0,129.0
41214,511.0,260.0,18.0,91.0,0.0,22.0,7.0,0.0,0.0,0.0,109.0,29.0
41216,1357.0,323.0,0.0,294.0,0.0,16.0,51.0,67.0,0.0,0.0,294.0,134.0
41219,2105.0,580.0,15.0,500.0,123.0,93.0,71.0,47.0,0.0,0.0,638.0,211.0
41222,2107.0,306.0,0.0,636.0,51.0,216.0,130.0,42.0,0.0,9.0,687.0,397.0
41224,6532.0,1608.0,64.0,1412.0,612.0,523.0,127.0,104.0,54.0,20.0,2088.0,828.0
41226,307.0,104.0,0.0,24.0,0.0,23.0,11.0,24.0,0.0,0.0,24.0,58.0
41230,12013.0,2766.0,72.0,2831.0,695.0,606.0,354.0,424.0,88.0,21.0,3598.0,1493.0
41231,1049.0,266.0,18.0,266.0,66.0,14.0,0.0,16.0,0.0,0.0,350.0,30.0
41232,826.0,263.0,0.0,206.0,18.0,22.0,0.0,55.0,0.0,0.0,224.0,77.0
41234,533.0,55.0,0.0,117.0,15.0,7.0,0.0,0.0,0.0,0.0,132.0,7.0
44882,3029.0,202.0,57.0,724.0,88.0,185.0,328.0,67.0,62.0,0.0,869.0,642.0
44883,28387.0,3670.0,169.0,7157.0,771.0,2036.0,2117.0,1056.0,105.0,119.0,8097.0,5433.0
44887,1036.0,122.0,10.0,351.0,63.0,73.0,52.0,2.0,0.0,0.0,424.0,127.0
44889,7026.0,465.0,34.0,2094.0,255.0,458.0,371.0,351.0,50.0,27.0,2383.0,1257.0
44890,11282.0,1896.0,94.0,3043.0,546.0,586.0,622.0,216.0,38.0,0.0,3683.0,1462.0
44901,2606.0,0.0,0.0,161.0,427.0,95.0,35.0,16.0,0.0,0.0,588.0,146.0
44902,4433.0,1636.0,32.0,1103.0,356.0,170.0,87.0,10.0,0.0,0.0,1491.0,267.0
44903,24768.0,4508.0,121.0,6616.0,820.0,1609.0,1803.0,824.0,179.0,141.0,7557.0,4556.0
44904,13366.0,1390.0,58.0,3030.0,132.0,963.0,1625.0,720.0,97.0,22.0,3220.0,3427.0
44905,13830.0,2295.0,48.0,3765.0,1003.0,577.0,598.0,164.0,16.0,0.0,4816.0,1355.0
44906,17088.0,2801.0,129.0,4061.0,455.0,920.0,1678.0,493.0,114.0,58.0,4645.0,3263.0
44907,14494.0,2989.0,82.0,3517.0,539.0,997.0,1333.0,330.0,126.0,59.0,4138.0,2845.0
45001,613.0,81.0,0.0,179.0,63.0,40.0,15.0,4.0,0.0,0.0,242.0,59.0
45002,13707.0,1319.0,50.0,2642.0,383.0,941.0,1815.0,570.0,142.0,65.0,3075.0,3533.0
45003,626.0,96.0,7.0,150.0,16.0,49.0,43.0,8.0,0.0,0.0,173.0,100.0
45005,30704.0,3245.0,141.0,7526.0,1118.0,2081.0,1958.0,874.0,75.0,51.0,8785.0,5039.0
45011,69558.0,10397.0,346.0,12840.0,1713.0,3594.0,7952.0,3400.0,417.0,464.0,14899.0,15827.0
45013,53059.0,5890.0,286.0,12816.0,1962.0,2143.0,5180.0,1713.0,279.0,274.0,15064.0,9589.0
45014,44029.0,3289.0,232.0,9167.0,1088.0,2724.0,5390.0,2580.0,111.0,323.0,10487.0,11128.0
45015,12665.0,2587.0,42.0,2922.0,604.0,640.0,633.0,126.0,16.0,27.0,3568.0,1442.0
45030,18392.0,1012.0,47.0,4325.0,555.0,1500.0,2014.0,788.0,49.0,19.0,4927.0,4370.0
45032,320.0,36.0,0.0,88.0,4.0,19.0,21.0,2.0,0.0,0.0,92.0,42.0
45033,319.0,21.0,0.0,79.0,7.0,29.0,0.0,0.0,0.0,0.0,86.0,29.0
45034,1252.0,38.0,0.0,81.0,0.0,102.0,253.0,91.0,12.0,0.0,81.0,458.0
45036,39283.0,2297.0,88.0,6442.0,1744.0,2477.0,5407.0,1740.0,290.0,217.0,8274.0,10131.0
45039,22847.0,1010.0,68.0,2381.0,437.0,1388.0,4522.0,2232.0,439.0,194.0,2886.0,8775.0
45040,53879.0,1392.0,250.0,5574.0,395.0,2447.0,12290.0,6647.0,1250.0,896.0,6219.0,23530.0
45041,101.0,0.0,0.0,7.0,8.0,0.0,0.0,13.0,0.0,0.0,15.0,13.0
45042,26290.0,3377.0,294.0,5966.0,923.0,1359.0,2677.0,886.0,198.0,64.0,7183.0,5184.0
45044,53037.0,10691.0,282.0,9629.0,1547.0,3032.0,5264.0,2449.0,290.0,192.0,11458.0,11227.0
45050,9085.0,621.0,30.0,1480.0,90.0,398.0,1420.0,428.0,83.0,39.0,1600.0,2368.0
45051,204.0,58.0,11.0,85.0,0.0,0.0,0.0,18.0,0.0,0.0,96.0,18.0
45052,3921.0,244.0,1.0,900.0,120.0,265.0,607.0,288.0,48.0,13.0,1021.0,1221.0
